,0,ADR
51026,98.912094,90.0
51027,156.73434,90.0
51028,132.19464,90.0
51029,156.73434,90.0
51030,98.912094,90.0
51031,51.87507,90.0
51032,98.912094,90.0
51033,156.73434,90.0
51034,98.912094,90.0
51035,98.912094,115.0
51036,98.912094,115.0
51037,111.87247,95.0
51038,98.91209,104.72
51039,94.43349,115.0
51040,51.87507,115.0
51041,88.20955,115.0
51042,51.87507,90.0
51043,98.912094,90.0
51044,98.912094,90.0
51045,98.912094,135.9
51046,90.25249,115.0
51047,98.912094,90.0
51048,138.48337,108.42
51049,51.87507,108.42
51050,94.43348,108.42
51051,94.43348,108.42
51052,98.912094,115.0
51053,98.912094,115.0
51054,98.912094,108.42
51055,98.912094,142.33
51056,98.912094,108.42
51057,102.14386,115.0
51058,98.912094,90.0
51059,51.87507,115.0
51060,51.87507,108.42
51061,96.53883,115.0
51062,50.42032,115.0
51063,159.32451,115.0
51064,120.30761,87.67
51065,98.912094,115.0
51066,127.514465,115.0
51067,228.58879,90.0
51068,98.912094,116.1
51069,171.5452,90.0
51070,98.91209,115.0
51071,138.4121,115.0
51072,51.87507,115.0
51073,98.912094,115.0
51074,118.085625,115.0
51075,51.87507,132.9
51076,98.912094,90.0
51077,98.912094,115.0
51078,98.912094,115.0
51079,98.912094,115.0
51080,51.87507,115.0
51081,98.912094,115.0
51082,98.912094,115.0
51083,98.912094,115.0
51084,94.55252,115.0
51085,98.912094,115.0
51086,139.39487,90.0
51087,90.23368,90.0
51088,90.25249,116.28
51089,98.912094,90.0
51090,128.34195,263.55
51091,139.26324,131.78
51092,98.912094,115.0
51093,130.35419,106.2
51094,98.912094,206.0
51095,102.14386,115.0
51096,116.91315,150.15
51097,98.22914,115.0
51098,98.912094,129.2
51099,141.54929,90.0
51100,151.8632,115.0
51101,141.89731,90.95
51102,119.83006,90.0
51103,119.83006,115.0
51104,76.86177,115.0
51105,165.79648,115.0
51106,145.02866,115.0
51107,168.8377,90.0
51108,108.73642,115.0
51109,78.72197,115.0
51110,80.09267,115.0
51111,146.20099,121.0
51112,165.89854,115.0
51113,91.66539,126.9
51114,103.39242,87.0
51115,126.81688,115.0
51116,78.877,115.0
51117,180.26884,168.0
51118,114.82932,92.11
51119,124.40078,115.0
51120,202.87857,107.1
51121,89.06847,112.0
51122,123.443565,115.0
51123,178.07256,119.0
51124,144.06207,85.5
51125,172.06789,124.0
51126,270.4411,140.4
51127,99.18814,119.0
51128,151.31677,116.1
51129,111.68927,141.0
51130,139.28363,141.0
51131,119.89548,89.25
51132,130.59543,118.0
51133,77.04268,129.0
51134,142.93983,132.0
51135,171.74348,119.85
51136,133.35692,89.25
51137,158.24146,89.25
51138,118.09163,134.1
51139,150.49524,177.0
51140,150.29181,106.0
51141,150.49524,115.0
51142,150.04153,141.0
51143,112.25955,121.0
51144,124.993225,150.45
51145,101.88968,119.85
51146,112.25955,121.5
51147,115.32786,177.0
51148,114.92561,80.75
51149,113.58188,121.5
51150,112.25955,146.0
51151,112.12718,81.55
51152,112.25955,126.23
51153,114.92561,220.0
51154,112.25955,80.75
51155,112.25955,129.0
51156,114.92561,141.0
51157,112.25955,94.4
51158,112.25955,92.4
51159,112.25955,126.9
51160,112.25955,0.0
51161,112.25955,113.24
51162,112.12718,150.45
51163,112.25955,96.3
51164,111.61514,149.4
51165,146.94742,85.0
51166,83.88745,115.04
51167,127.10646,109.28
51168,98.89035,149.4
51169,187.31299,90.95
51170,110.334335,90.0
51171,109.47928,136.35
51172,156.85126,135.9
51173,106.92573,90.0
51174,182.11986,137.1
51175,81.802124,90.0
51176,82.752,90.0
51177,63.482624,90.0
51178,119.40904,90.0
51179,172.0451,90.0
51180,107.294975,90.0
51181,193.40556,90.0
51182,78.57013,90.0
51183,141.22443,90.0
51184,138.41336,90.0
51185,141.22443,90.0
51186,160.77676,90.0
51187,148.99042,90.0
51188,83.17883,90.0
51189,113.8217,45.0
51190,162.1229,90.0
51191,88.33978,131.0
51192,177.3728,90.0
51193,169.15337,0.0
51194,143.84756,141.0
51195,136.87402,80.75
51196,117.46082,177.0
51197,140.06284,119.85
51198,153.85971,128.85
51199,149.92447,109.49
51200,149.92444,85.0
51201,110.36606,159.3
51202,123.89752,129.0
51203,116.40955,129.0
51204,147.4334,129.0
51205,196.38539,116.1
51206,109.42844,166.0
51207,207.8719,85.0
51208,144.40694,178.2
51209,132.52171,129.0
51210,127.61332,129.0
51211,137.15565,128.85
51212,155.36365,129.0
51213,104.26084,150.0
51214,130.7285,115.2
51215,147.41046,96.48
51216,103.21095,114.48
51217,178.10864,168.0
51218,105.28143,80.75
51219,103.21095,150.0
51220,105.28143,160.5
51221,103.21095,129.0
51222,120.16562,116.1
51223,141.06764,134.42
51224,103.21095,90.95
51225,139.9179,116.1
51226,105.28143,116.1
51227,117.14966,116.1
51228,103.21095,106.0
51229,105.28143,159.0
51230,94.043884,139.0
51231,103.21097,77.71
51232,94.30413,177.0
51233,90.37013,130.5
51234,103.21095,169.0
51235,103.21095,109.49
51236,103.21095,129.0
51237,103.21095,129.0
51238,116.95807,121.83
51239,105.28143,94.36
51240,125.94168,128.88
51241,100.9952,199.0
51242,100.9952,116.1
51243,109.66263,65.0
51244,105.28143,159.3
51245,150.55374,65.0
51246,105.28143,65.0
51247,94.30413,65.0
51248,116.13875,65.0
51249,150.97656,75.0
51250,113.89566,72.25
51251,99.65873,65.0
51252,94.30413,141.0
51253,94.44991,65.0
51254,157.42218,75.0
51255,115.89558,65.0
51256,96.10768,65.0
51257,189.67601,85.5
51258,105.913795,65.0
51259,152.83498,70.0
51260,146.41113,97.71
51261,175.44191,65.0
51262,132.40242,65.0
51263,106.46787,65.0
51264,125.05642,65.0
51265,121.72724,75.0
51266,177.45755,65.0
51267,125.05642,75.0
51268,125.05642,70.0
51269,155.48932,70.0
51270,126.11365,126.9
51271,125.05642,65.0
51272,131.45726,96.5
51273,118.78147,65.0
51274,110.82851,70.0
51275,125.020966,75.0
51276,96.10768,125.1
51277,132.40242,126.9
51278,130.64713,131.0
51279,106.46787,70.0
51280,104.40701,70.0
51281,88.00564,122.4
51282,125.05642,75.0
51283,148.5423,85.5
51284,131.12045,150.45
51285,105.28143,32.5
51286,194.95197,122.4
51287,107.97416,116.1
51288,184.39838,177.0
51289,208.4888,96.3
51290,126.19943,119.85
51291,249.86214,96.3
51292,152.50597,96.3
51293,133.57536,170.1
51294,144.82724,96.3
51295,109.201065,96.3
51296,89.92507,156.0
51297,107.20744,96.3
51298,119.21989,96.3
51299,160.40414,95.0
51300,141.23892,141.0
51301,165.99696,126.9
51302,143.70605,85.0
51303,142.55687,85.5
51304,89.772354,96.3
51305,89.772354,116.1
51306,131.40677,119.85
51307,111.6683,119.85
51308,73.01506,131.0
51309,70.96712,96.3
51310,44.09293,165.0
51311,54.324783,72.25
51312,59.279335,65.0
51313,165.39833,160.5
51314,229.55829,99.1
51315,71.75315,135.5
51316,130.47386,168.3
51317,173.3644,105.74
51318,123.86401,198.9
51319,71.57955,129.0
51320,111.560135,126.9
51321,131.29124,237.2
51322,144.7397,118.6
51323,101.19688,109.65
51324,134.65804,129.65
51325,161.24559,116.45
51326,140.41725,99.0
51327,144.39342,157.25
51328,85.25444,129.0
51329,142.31577,115.85
51330,139.4086,0.0
51331,182.15454,95.58
51332,187.29874,95.58
51333,182.62051,152.0
51334,115.80096,135.15
51335,111.560135,95.0
51336,131.98595,95.0
51337,125.34335,79.0
51338,119.7297,80.0
51339,107.582924,80.0
51340,72.48794,0.0
51341,89.450455,162.35
51342,95.76264,95.0
51343,111.112885,130.5
51344,137.31041,144.2
51345,95.84668,95.0
51346,175.92258,76.5
51347,137.54044,123.0
51348,111.112885,129.0
51349,138.41084,168.5
51350,106.3416,80.75
51351,147.0542,141.0
51352,157.72046,156.0
51353,131.22151,133.5
51354,114.50069,133.65
51355,160.42561,81.77
51356,73.92238,109.65
51357,141.93182,141.0
51358,115.485344,177.0
51359,142.19095,150.3
51360,136.23187,164.3
51361,141.93182,141.0
51362,155.1838,123.0
51363,176.07625,141.0
51364,131.77701,120.58
51365,102.9742,135.0
51366,102.19872,101.52
51367,105.989395,95.83
51368,105.0367,0.0
51369,98.03572,123.25
51370,180.8917,76.5
51371,184.91312,96.3
51372,123.71953,81.0
51373,161.2241,141.3
51374,121.37233,141.0
51375,117.23913,76.5
51376,164.5621,102.15
51377,111.16732,129.0
51378,107.6911,89.1
51379,119.36716,89.1
51380,127.2642,126.9
51381,126.76617,95.0
51382,156.36221,117.9
51383,156.23918,80.75
51384,104.25237,120.6
51385,119.36716,126.9
51386,111.697075,128.69
51387,119.36716,105.74
51388,119.36716,120.6
51389,107.94681,152.4
51390,255.74432,134.1
51391,147.77716,103.35
51392,147.62633,89.75
51393,136.2032,105.74
51394,168.57587,105.74
51395,161.78145,105.74
51396,139.57275,104.76
51397,220.8311,148.5
51398,134.5768,177.0
51399,134.53357,116.1
51400,151.14209,125.1
51401,162.25679,118.5
51402,126.30487,96.3
51403,129.845,122.4
51404,164.36267,120.0
51405,112.27563,116.59
51406,121.94742,126.9
51407,195.05173,121.5
51408,180.75711,126.9
51409,153.9268,149.0
51410,105.83333,117.9
51411,85.54489,101.7
51412,129.67929,126.9
51413,129.81952,126.9
51414,167.93393,126.9
51415,146.15514,126.9
51416,118.08481,126.9
51417,118.08481,157.45
51418,284.66827,89.1
51419,284.66827,102.8
51420,145.92282,108.9
51421,113.930305,129.0
51422,125.40394,122.75
51423,159.72865,141.0
51424,175.16277,168.0
51425,130.97931,72.25
51426,176.16864,72.25
51427,149.57016,126.9
51428,231.9101,70.12
51429,143.54518,107.0
51430,110.08595,115.5
51431,119.66135,156.0
51432,134.20067,94.5
51433,107.80144,95.85
51434,126.68169,114.0
51435,158.34366,147.0
51436,107.80144,126.0
51437,155.15118,129.0
51438,147.32297,175.0
51439,123.32039,108.57
51440,165.30377,100.0
51441,69.24773,156.0
51442,90.912674,116.55
51443,133.2403,76.92
51444,145.58368,76.92
51445,90.788605,278.0
51446,90.788605,278.0
51447,88.91817,141.0
51448,155.70789,101.7
51449,113.51805,99.9
51450,205.84065,68.61
51451,113.057495,156.0
51452,121.529205,88.8
51453,177.82462,156.0
51454,157.87866,108.9
51455,101.75685,168.3
51456,158.02081,116.1
51457,109.70253,89.1
51458,132.11908,85.5
51459,141.4168,108.9
51460,127.00852,135.0
51461,170.62462,109.1
51462,104.14788,111.6
51463,176.06802,135.0
51464,115.9865,105.4
51465,239.43796,127.71
51466,132.0684,101.7
51467,76.29703,129.0
51468,70.937325,95.0
51469,111.993576,95.0
51470,130.30295,108.45
51471,108.47938,159.3
51472,170.29753,80.75
51473,185.80148,80.75
51474,149.9272,95.4
51475,99.25517,113.4
51476,119.92035,95.4
51477,113.82599,177.0
51478,108.56091,129.0
51479,120.08646,87.31
51480,109.0107,93.6
51481,100.61784,142.65
51482,158.79102,136.0
51483,142.30214,103.35
51484,169.48041,95.0
51485,115.646576,79.33
51486,124.98389,90.95
51487,140.4122,113.4
51488,142.03339,129.2
51489,112.336876,100.0
51490,83.3661,87.89
51491,132.5991,117.06
51492,139.6456,15.0
51493,141.2865,0.0
51494,198.03307,95.0
51495,120.954124,95.0
51496,163.21585,85.5
51497,141.92352,102.0
51498,139.27934,107.1
51499,116.9113,152.4
51500,162.16641,135.9
51501,136.5584,179.0
51502,99.431496,100.3
51503,120.7422,72.25
51504,160.66867,95.48
51505,149.11536,94.5
51506,116.75249,99.9
51507,98.98681,85.5
51508,71.60798,91.98
51509,112.49767,128.0
51510,77.74053,81.95
51511,125.3732,139.5
51512,163.60184,84.0
51513,97.548515,97.0
51514,112.33356,72.25
51515,182.95184,96.3
51516,119.47859,94.5
51517,161.93066,73.37
51518,170.0837,99.9
51519,153.84674,130.67
51520,113.58404,0.0
51521,113.58404,161.0
51522,71.67891,97.0
51523,121.8962,87.01
51524,113.58404,99.9
51525,105.356476,124.33
51526,113.58404,80.75
51527,164.23817,122.0
51528,124.93692,131.0
51529,156.32172,95.0
51530,113.93549,124.33
51531,124.036865,113.4
51532,168.45543,89.0
51533,135.58842,86.72
51534,157.44144,75.0
51535,209.15039,95.0
51536,133.89066,91.0
51537,119.984604,80.75
51538,135.58842,99.0
51539,196.04988,119.15
51540,144.10513,91.0
51541,187.43024,75.48
51542,145.59573,114.9
51543,154.62224,123.0
51544,77.96688,89.1
51545,131.75537,142.67
51546,77.96688,124.0
51547,77.96688,96.3
51548,77.96688,96.3
51549,131.75537,80.75
51550,154.89536,91.0
51551,150.51138,96.3
51552,163.7417,104.0
51553,125.02016,96.3
51554,123.57179,131.0
51555,137.20065,102.9
51556,113.56174,99.9
51557,162.27332,115.0
51558,108.49933,101.0
51559,116.30466,87.32
51560,77.96688,76.92
51561,125.27165,105.4
51562,168.01901,126.0
51563,101.286064,99.9
51564,163.16048,91.0
51565,166.81418,76.92
51566,110.32718,127.0
51567,104.23394,133.33
51568,78.19067,127.0
51569,78.19067,128.5
51570,105.4132,107.0
51571,155.65033,90.0
51572,120.59989,99.9
51573,180.44318,90.0
51574,137.39658,90.0
51575,137.39658,90.0
51576,107.01457,99.9
51577,127.18767,120.6
51578,163.4528,97.0
51579,153.26286,89.1
51580,161.89034,99.9
51581,114.36729,127.0
51582,125.93407,104.0
51583,108.09253,80.75
51584,119.035995,113.0
51585,115.206024,117.41
51586,125.23077,95.0
51587,159.6887,90.0
51588,128.76025,105.74
51589,158.03741,72.77
51590,150.3729,97.0
51591,122.806,68.61
51592,88.56856,101.0
51593,128.95949,100.0
51594,223.83382,100.0
51595,136.61546,90.0
51596,158.78996,90.0
51597,101.57716,110.0
51598,77.96688,97.0
51599,115.1512,125.0
51600,150.35414,149.4
51601,157.8498,99.9
51602,79.80936,99.9
51603,193.43816,80.75
51604,104.30763,101.0
51605,86.83396,112.33
51606,144.1014,131.74
51607,54.27626,120.12
51608,54.27626,94.5
51609,61.883804,101.66
51610,71.1371,89.1
51611,102.03256,94.5
51612,96.00435,94.5
51613,102.03256,81.95
51614,75.718956,68.61
51615,102.032555,99.9
51616,63.246662,100.0
51617,72.820595,110.7
51618,69.37883,101.7
51619,96.00435,90.0
51620,67.056305,99.9
51621,86.75393,0.0
51622,69.25357,76.92
51623,102.03256,109.0
51624,102.03256,69.84
51625,102.03256,90.0
51626,69.37883,80.2
51627,96.2729,97.0
51628,54.27626,118.0
51629,27.619316,95.0
51630,102.04153,153.18
51631,27.348206,95.0
51632,44.746433,152.67
51633,102.03256,123.46
51634,96.2729,90.0
51635,102.03256,90.0
51636,63.246662,95.0
51637,55.784416,65.0
51638,96.00435,115.0
51639,102.03256,115.0
51640,102.03256,115.0
51641,96.00435,65.0
51642,48.86891,115.0
51643,68.08055,65.0
51644,102.03256,95.0
51645,96.00435,95.0
51646,102.032555,109.0
51647,96.00435,95.0
51648,96.00435,110.0
51649,102.04153,110.0
51650,102.03256,115.0
51651,102.03256,115.0
51652,96.00435,115.0
51653,102.03256,95.0
51654,102.03256,115.0
51655,75.71894,90.0
51656,96.00435,90.0
51657,27.619316,115.0
51658,104.18454,90.0
51659,96.00435,65.0
51660,96.2729,115.0
51661,102.03256,115.0
51662,96.2729,112.0
51663,104.0198,65.0
51664,67.88615,90.0
51665,69.37883,115.0
51666,78.63948,115.0
51667,79.6185,115.0
51668,102.03256,115.0
51669,102.03256,57.5
51670,75.71894,95.0
51671,63.246662,115.0
51672,75.71894,115.0
51673,75.71894,115.0
51674,96.00435,115.0
51675,102.03256,115.0
51676,63.246662,115.0
51677,140.06097,115.0
51678,55.784412,115.0
51679,140.06099,115.0
51680,68.08055,115.0
51681,96.2729,115.0
51682,96.00435,65.0
51683,96.00435,115.0
51684,102.03256,90.0
51685,102.03256,115.0
51686,96.00435,115.0
51687,96.00435,115.0
51688,65.463875,115.0
51689,102.03256,115.0
51690,68.08055,115.0
51691,102.04153,95.0
51692,286.21063,95.0
51693,54.15788,115.0
51694,27.619316,65.0
51695,102.03256,115.0
51696,102.03256,115.0
51697,69.37883,65.0
51698,55.91046,65.0
51699,56.690304,65.0
51700,40.190575,65.0
51701,65.463875,115.0
51702,102.03256,115.0
51703,65.463875,65.0
51704,94.80284,90.95
51705,69.37883,90.0
51706,96.2094,90.95
51707,65.463875,95.0
51708,69.37883,115.0
51709,69.37883,115.0
51710,27.348194,115.0
51711,38.534428,115.0
51712,65.463875,115.0
51713,69.37883,115.0
51714,86.75393,115.0
51715,65.463875,95.0
51716,74.31055,115.0
51717,69.37883,95.0
51718,69.37883,115.0
51719,68.85711,193.45
51720,30.943283,95.0
51721,81.79607,90.0
51722,62.08398,115.0
51723,68.08055,115.0
51724,62.08398,95.0
51725,68.60011,95.0
51726,62.08398,95.0
51727,61.883804,95.0
51728,62.08398,95.0
51729,75.8956,115.0
51730,69.37883,95.0
51731,69.37883,95.0
51732,40.60572,95.0
51733,62.08398,95.0
51734,54.15788,95.0
51735,62.08398,95.0
51736,72.820595,95.0
51737,69.37883,87.0
51738,69.37883,95.0
51739,93.24645,95.0
51740,62.08398,95.0
51741,63.498684,110.0
51742,73.77722,95.0
51743,40.60571,95.0
51744,67.88615,95.0
51745,69.37883,95.0
51746,69.37883,95.0
51747,68.08055,95.0
51748,69.25357,95.0
51749,63.498684,95.0
51750,65.463875,95.0
51751,69.37883,95.0
51752,62.08398,95.0
51753,54.15788,95.0
51754,69.37883,95.0
51755,69.37883,95.0
51756,72.394516,95.0
51757,67.88615,95.0
51758,69.37883,95.0
51759,68.08055,95.0
51760,69.37883,95.0
51761,69.37883,95.0
51762,105.8499,95.0
51763,69.37883,95.0
51764,69.37883,95.0
51765,69.37883,95.0
51766,68.08055,0.0
51767,52.246067,95.0
51768,69.37883,95.0
51769,75.71894,95.0
51770,62.08398,95.0
51771,69.37883,95.0
51772,62.08398,95.0
51773,64.378006,95.0
51774,102.041534,95.0
51775,102.032555,110.0
51776,96.00435,95.0
51777,27.619316,95.0
51778,63.246662,95.0
51779,66.46617,95.0
51780,68.08055,95.0
51781,68.08055,95.0
51782,68.08055,95.0
51783,68.08055,95.0
51784,69.37883,95.0
51785,65.463875,95.0
51786,40.006084,95.0
51787,69.37883,95.0
51788,69.37883,95.0
51789,69.37883,95.0
51790,61.883804,95.0
51791,53.56495,95.0
51792,68.08055,95.0
51793,68.08055,95.0
51794,67.80417,95.0
51795,69.37883,95.0
51796,127.13615,65.0
51797,159.97202,95.0
51798,147.62221,95.0
51799,154.24303,95.0
51800,156.20935,95.0
51801,183.62839,115.0
51802,140.30232,115.0
51803,113.89467,115.0
51804,117.86626,90.0
51805,113.89467,65.0
51806,113.89467,95.0
51807,66.77519,95.0
51808,113.89467,95.0
51809,123.649185,95.0
51810,114.2834,95.0
51811,121.98132,95.0
51812,113.89467,95.0
51813,117.38257,95.0
51814,161.21112,95.0
51815,113.89467,95.0
51816,117.05095,95.0
51817,117.05095,95.0
51818,113.89467,95.0
51819,113.89467,95.0
51820,159.99963,95.0
51821,113.89467,95.0
51822,131.45137,95.0
51823,113.89467,127.0
51824,113.89467,89.0
51825,113.89467,85.5
51826,109.81215,85.5
51827,106.26668,89.1
51828,118.040436,147.0
51829,106.26668,110.37
51830,106.26668,65.0
51831,66.035065,65.0
51832,113.89467,65.0
51833,129.00302,65.0
51834,68.67169,83.33
51835,71.86903,65.0
51836,110.49109,96.3
51837,71.86903,94.5
51838,199.13403,96.3
51839,129.3506,65.0
51840,68.34009,32.5
51841,109.15498,110.0
51842,133.81032,65.0
51843,110.1961,65.0
51844,144.3584,65.0
51845,159.97202,65.0
51846,136.54814,65.0
51847,96.08146,94.25
51848,132.52312,65.0
51849,142.4432,101.0
51850,116.3263,65.0
51851,97.20274,65.0
51852,97.20274,65.0
51853,173.27095,65.0
51854,162.3406,96.3
51855,142.25252,96.3
51856,190.27603,96.3
51857,124.66238,96.3
51858,152.79314,95.0
51859,115.20478,65.0
51860,115.20478,109.0
51861,163.64368,95.0
51862,137.45679,95.0
51863,162.49582,65.0
51864,135.18265,95.0
51865,230.52783,110.0
51866,121.77533,109.0
51867,171.18332,94.5
51868,171.18332,96.3
51869,187.60913,109.0
51870,145.91017,105.3
51871,145.91017,86.6
51872,127.5569,89.0
51873,197.03757,99.9
51874,123.65018,90.9
51875,105.8055,85.5
51876,128.66772,128.7
51877,174.08588,96.3
51878,156.3748,106.4
51879,153.37094,106.4
51880,96.53078,127.0
51881,174.53842,127.0
51882,163.21046,134.8
51883,241.53543,151.0
51884,88.59933,124.0
51885,60.800648,87.32
51886,123.30322,89.1
51887,128.97528,89.1
51888,77.210236,89.1
51889,118.951004,124.0
51890,161.24956,89.1
51891,177.81003,99.9
51892,128.46507,141.3
51893,160.23401,96.3
51894,133.8606,113.0
51895,150.75049,113.0
51896,114.59463,114.3
51897,153.07736,85.5
51898,171.99564,85.5
51899,165.02556,112.5
51900,251.30905,132.3
51901,184.08984,96.3
51902,202.92535,80.75
51903,112.526405,94.35
51904,284.9602,82.66
51905,136.2813,104.2
51906,109.75958,85.5
51907,111.56062,80.75
51908,126.77086,122.0
51909,204.48541,89.1
51910,148.01447,148.8
51911,111.61489,95.0
51912,126.77086,155.0
51913,159.70804,113.0
51914,106.85328,113.0
51915,139.96442,0.0
51916,175.26636,106.2
51917,242.14227,82.47
51918,161.68466,152.67
51919,132.73268,142.25
51920,192.35341,107.0
51921,121.58911,124.0
51922,166.8042,124.33
51923,108.314674,80.75
51924,98.32401,109.8
51925,113.32772,119.0
51926,246.11218,119.0
51927,140.7595,180.9
51928,152.65479,146.0
51929,117.282135,141.3
51930,161.34044,96.3
51931,165.76016,189.9
51932,153.29666,102.3
51933,106.58078,96.3
51934,166.00974,80.75
51935,153.01288,85.6
51936,119.03848,187.0
51937,119.45472,105.3
51938,112.95652,77.29
51939,128.9402,85.6
51940,112.95652,95.1
51941,126.77086,137.0
51942,142.78436,146.0
51943,114.9615,121.03
51944,202.39049,162.88
51945,94.92941,95.1
51946,176.94398,102.3
51947,108.48991,103.72
51948,151.85403,105.3
51949,146.70361,119.4
51950,126.37257,96.3
51951,112.01454,116.45
51952,95.21601,127.0
51953,146.02875,84.0
51954,100.07028,133.0
51955,131.11482,109.8
51956,246.04503,133.0
51957,128.84088,91.5
51958,146.5535,146.0
51959,121.81931,127.0
51960,156.02913,127.0
51961,163.23029,116.7
51962,205.93541,137.67
51963,156.97089,147.0
51964,125.62648,85.5
51965,214.14249,149.0
51966,112.88478,127.0
51967,208.5583,143.0
51968,113.13498,171.2
51969,132.3748,77.47
51970,118.68642,80.75
51971,78.06275,134.7
51972,63.571365,85.5
51973,32.618538,162.0
51974,107.23909,96.3
51975,120.20216,80.75
51976,158.61127,85.5
51977,120.553795,97.75
51978,149.2649,96.3
51979,150.91064,75.0
51980,150.91064,105.3
51981,112.26439,96.3
51982,141.96957,77.03
51983,118.35352,183.9
51984,155.92648,83.83
51985,188.80157,90.0
51986,115.00931,130.0
51987,146.7839,103.7
51988,131.61609,131.4
51989,146.7839,156.6
51990,176.32681,143.1
51991,145.61223,99.45
51992,199.10156,145.2
51993,125.68671,96.3
51994,201.73157,133.45
51995,150.2562,96.3
51996,137.16113,117.9
51997,121.97797,85.5
51998,107.541176,65.0
51999,108.14054,65.0
52000,135.75394,79.0
52001,163.52219,65.0
52002,146.1148,96.3
52003,109.34758,167.0
52004,128.69289,85.5
52005,153.8087,111.6
52006,290.5648,125.1
52007,127.57672,125.1
52008,94.684555,96.3
52009,145.87007,76.5
52010,133.85825,96.3
52011,123.01398,112.5
52012,264.04407,196.0
52013,96.660065,70.44
52014,110.63046,86.4
52015,145.32196,75.82
52016,233.74072,86.4
52017,158.40685,98.1
52018,147.49481,80.75
52019,91.703476,156.8
52020,142.56412,83.83
52021,195.63194,143.5
52022,149.46397,74.1
52023,226.99161,111.9
52024,153.90788,99.45
52025,140.2297,112.0
52026,157.73166,85.5
52027,168.30983,91.47
52028,119.72622,101.68
52029,170.80615,75.0
52030,125.98788,90.95
52031,136.92496,109.8
52032,136.66824,63.75
52033,92.50589,237.0
52034,145.8253,128.6
52035,148.7926,141.0
52036,126.1224,86.25
52037,110.73836,63.5
52038,137.42009,87.32
52039,135.02876,177.3
52040,243.66774,72.0
52041,137.47249,68.0
52042,146.18677,99.9
52043,112.07024,158.95
52044,106.72408,121.55
52045,123.39896,96.9
52046,165.09433,106.2
52047,106.72408,130.0
52048,165.09433,141.0
52049,149.61476,103.5
52050,111.31218,192.67
52051,221.1759,107.0
52052,159.39633,76.5
52053,137.01486,122.72
52054,142.41475,133.1
52055,127.35347,85.5
52056,147.81807,129.15
52057,164.75456,85.0
52058,165.69171,110.7
52059,198.99738,134.1
52060,145.20198,77.23
52061,136.91422,103.5
52062,123.83415,90.95
52063,132.99168,118.8
52064,149.58818,96.3
52065,187.21083,80.75
52066,148.3044,76.5
52067,171.43964,157.68
52068,211.53381,151.0
52069,187.36661,141.0
52070,158.85512,90.95
52071,125.6916,127.0
52072,105.8434,83.83
52073,126.30045,146.7
52074,130.22147,127.0
52075,115.52806,146.7
52076,125.800705,110.7
52077,129.9979,90.95
52078,191.42017,173.95
52079,129.37451,139.0
52080,195.40865,107.1
52081,204.52518,92.83
52082,182.17139,107.1
52083,139.18231,85.5
52084,283.78302,151.0
52085,162.35521,79.69
52086,164.53763,104.79
52087,138.45862,134.1
52088,179.23962,110.7
52089,144.7432,110.7
52090,134.65088,107.1
52091,139.38684,63.75
52092,137.90457,156.0
52093,117.53401,85.5
52094,128.40451,129.2
52095,123.41664,131.0
52096,153.1083,88.98
52097,124.74477,107.1
52098,129.78992,149.0
52099,126.73564,141.0
52100,117.24657,108.3
52101,176.9363,88.77
52102,154.09644,97.55
52103,173.81802,97.55
52104,135.3609,88.76
52105,102.29303,208.13
52106,187.58234,132.33
52107,168.58252,130.8
52108,113.26732,134.4
52109,153.17021,125.25
52110,113.26732,120.7
52111,130.97939,209.1
52112,163.01291,97.75
52113,133.85341,97.75
52114,143.97604,88.12
52115,132.48093,131.4
52116,230.55244,85.5
52117,130.97939,114.3
52118,133.85341,119.7
52119,159.40793,119.7
52120,175.41786,103.5
52121,140.36148,90.95
52122,181.5985,102.28
52123,144.7432,76.47
52124,154.64856,105.3
52125,165.50891,108.3
52126,142.35107,92.65
52127,230.16682,88.76
52128,181.23758,136.0
52129,158.50877,80.75
52130,139.52322,132.33
52131,144.12158,152.1
52132,114.509094,72.76
52133,142.26254,124.5
52134,186.28183,173.25
52135,57.785034,147.0
52136,180.475,151.0
52137,-8.05674,147.0
52138,164.9003,85.5
52139,128.97949,134.1
52140,194.46573,82.45
52141,172.59067,99.9
52142,213.95665,90.95
52143,153.04431,182.0
52144,215.81006,85.5
52145,195.29642,82.45
52146,151.67099,94.35
52147,154.18295,165.0
52148,162.6084,97.5
52149,192.49829,146.4
52150,158.89548,85.5
52151,159.27608,148.0
52152,158.92987,85.5
52153,203.86823,117.9
52154,171.61903,134.57
52155,109.037895,113.31
52156,109.037895,144.0
52157,109.037895,159.0
52158,109.1577,65.83
52159,131.15187,90.95
52160,179.36713,167.0
52161,216.53992,156.95
52162,135.8749,101.15
52163,159.33803,158.5
52164,159.89455,0.0
52165,105.61766,107.1
52166,96.9173,117.9
52167,164.60794,187.0
52168,161.28027,166.0
52169,193.27684,192.0
52170,219.06087,117.9
52171,134.21783,150.3
52172,82.364746,121.55
52173,158.2973,80.75
52174,167.44716,99.45
52175,172.39008,107.1
52176,205.39706,124.2
52177,147.20456,128.7
52178,227.91287,78.35
52179,147.22385,78.35
52180,147.20456,103.78
52181,120.302666,107.1
52182,128.31311,72.25
52183,191.34964,72.25
52184,172.20639,72.25
52185,128.71573,139.0
52186,192.13379,83.83
52187,114.01666,126.26
52188,114.89899,146.7
52189,158.3837,122.65
52190,189.53085,97.0
52191,154.0336,169.0
